"","neighbourhood_name","common_name","n","proportion"
"4777","SOUTH CAMBIE","RED SHINE MAPLE",4,0.00119653006281783
"4778","SOUTH CAMBIE","REDBUD CRABAPPLE",45,0.0134609632067006
"4779","SOUTH CAMBIE","ROSE OF SHARON",1,0.000299132515704457
"4780","SOUTH CAMBIE","ROUND LEAF BEECH",2,0.000598265031408914
"4781","SOUTH CAMBIE","ROYAL RED NORWAY MAPLE",6,0.00179479509422674
"4782","SOUTH CAMBIE","ROYALTY CRABAPPLE",2,0.000598265031408914
"4783","SOUTH CAMBIE","RUBY RED HORSECHESTNUT",1,0.000299132515704457
"4784","SOUTH CAMBIE","RUGGED RIDGE MIYABE MAPLE",1,0.000299132515704457
"4785","SOUTH CAMBIE","SARGENT FLOWERING CHERRY",1,0.000299132515704457
"4786","SOUTH CAMBIE","SASKATOON BERRY",2,0.000598265031408914
"4787","SOUTH CAMBIE","SAWARA FALSECYPRESS",5,0.00149566257852229
"4788","SOUTH CAMBIE","SAWTOOTH OAK",16,0.00478612025127131
"4789","SOUTH CAMBIE","SCHUBERT CHOKECHERRY",2,0.000598265031408914
"4790","SOUTH CAMBIE","SCOTCH PINE",7,0.0020939276099312
"4791","SOUTH CAMBIE","SCOTS ELM",18,0.00538438528268023
"4792","SOUTH CAMBIE","SEIBOLDI CHERRY",10,0.00299132515704457
"4793","SOUTH CAMBIE","SERBIAN SPRUCE",13,0.00388872270415794
"4794","SOUTH CAMBIE","SHADEMASTER HONEYLOCUST",2,0.000598265031408914
"4795","SOUTH CAMBIE","SHIROFUGEN CHERRY",6,0.00179479509422674
"4796","SOUTH CAMBIE","SHIROTAE(MT FUJI) CHERRY",8,0.00239306012563566
"4797","SOUTH CAMBIE","SILVER VARIEGATED NORWAY MAPLE",1,0.000299132515704457
"4798","SOUTH CAMBIE","SINGLE SEED HAWTHORN",11,0.00329045767274903
"4799","SOUTH CAMBIE","SKYLINE HONEYLOCUST",13,0.00388872270415794
"4800","SOUTH CAMBIE","SMOOTHLEAF ELM",1,0.000299132515704457
"4801","SOUTH CAMBIE","SNAKEBARK MAPLE",1,0.000299132515704457
"4802","SOUTH CAMBIE","SNOW GOOSE CHERRY",9,0.00269219264134011
"4803","SOUTH CAMBIE","SNOWBIRD HAWTHORN",3,0.000897397547113371
"4804","SOUTH CAMBIE","SNOWCONE JAPANESE SNOWBELL",3,0.000897397547113371
"4805","SOUTH CAMBIE","SOUTHERN MAGNOLIA",11,0.00329045767274903
"4806","SOUTH CAMBIE","STELLAR PINK DOGWOOD",1,0.000299132515704457
"4807","SOUTH CAMBIE","SUMMIT ASH",3,0.000897397547113371
"4808","SOUTH CAMBIE","SUNBURST HONEYLOCUST",4,0.00119653006281783
"4809","SOUTH CAMBIE","SUPERFORM NORWAY MAPLE",1,0.000299132515704457
"4810","SOUTH CAMBIE","SYCAMORE MAPLE",19,0.00568351779838468
"4811","SOUTH CAMBIE","TAIJA JAPANESE MAPLE",1,0.000299132515704457
"4812","SOUTH CAMBIE","THORNLESS COCKSPUR HAWTHORN",4,0.00119653006281783
"4813","SOUTH CAMBIE","THORNLESS HONEYLOCUST",29,0.00867484295542926
"4814","SOUTH CAMBIE","TOBA HAWTHORN",30,0.00897397547113371
"4815","SOUTH CAMBIE","TREE LILAC",5,0.00149566257852229
"4816","SOUTH CAMBIE","TRICOLOR BEECH",2,0.000598265031408914
"4817","SOUTH CAMBIE","TULIPTREE",1,0.000299132515704457
"4818","SOUTH CAMBIE","TUPELO",6,0.00179479509422674
"4819","SOUTH CAMBIE","TURKISH HAZELNUT",2,0.000598265031408914
"4820","SOUTH CAMBIE","UKON JAPANESE CHERRY",26,0.00777744540831588
"4821","SOUTH CAMBIE","VANDERWOLFS PINE",3,0.000897397547113371
"4822","SOUTH CAMBIE","VARIEGATED SYCAMORE MAPLE",10,0.00299132515704457
"4823","SOUTH CAMBIE","VILLAGE GREEN ZELKOVA",1,0.000299132515704457
"4824","SOUTH CAMBIE","VINE MAPLE",3,0.000897397547113371
"4825","SOUTH CAMBIE","WASHINGTON HAWTHORN",1,0.000299132515704457
"4826","SOUTH CAMBIE","WATERER GOLDENCHAIN TREE",5,0.00149566257852229
"4827","SOUTH CAMBIE","WEEPING NOOTKA CYPRESS",3,0.000897397547113371
"4828","SOUTH CAMBIE","WESTERN HEMLOCK",2,0.000598265031408914
"4829","SOUTH CAMBIE","WESTERN RED CEDAR",45,0.0134609632067006
"4830","SOUTH CAMBIE","WESTOFF'S GLORIE EUROPEAN ASH",1,0.000299132515704457
"4831","SOUTH CAMBIE","WHITCOMB CHERRY",4,0.00119653006281783
"4832","SOUTH CAMBIE","WHITE ASH",1,0.000299132515704457
"4833","SOUTH CAMBIE","WHITE BEAM MOUNTAIN ASH",4,0.00119653006281783
"4834","SOUTH CAMBIE","WHITE FIR",1,0.000299132515704457
"4835","SOUTH CAMBIE","WHITE HIMALAYAN BIRCH",1,0.000299132515704457
"4836","SOUTH CAMBIE","WHITE MULBERRY",1,0.000299132515704457
"4837","SOUTH CAMBIE","WILD CHERRY",20,0.00598265031408914
"4838","SOUTH CAMBIE","WILLOW OAK",28,0.0083757104397248
"4839","SOUTH CAMBIE","WORPLESDON SWEETGUM",40,0.0119653006281783
"4840","SOUTH CAMBIE","YOSHINO CHERRY",1,0.000299132515704457
"4841","SOUTH CAMBIE","YULAN MAGNOLIA",1,0.000299132515704457
"4842","STRATHCONA","ACCOLADE CHERRY",1,0.000367107195301028
"4843","STRATHCONA","AKEBONO FLOWERING CHERRY",28,0.0102790014684288
"4844","STRATHCONA","ALDERLEAFED MOUNTAIN ASH",4,0.00146842878120411
"4845","STRATHCONA","ALLGOLD EUROPEAN ASH",1,0.000367107195301028
"4846","STRATHCONA","AMERICAN BEECH",7,0.0025697503671072
"4847","STRATHCONA","AMERICAN ELM",17,0.00624082232011747
"4848","STRATHCONA","AMERICAN HORNBEAM",12,0.00440528634361234
"4849","STRATHCONA","AMERICAN MOUNTAIN ASH",16,0.00587371512481645
"4850","STRATHCONA","AMERICAN SWEETGUM",1,0.000367107195301028
"4851","STRATHCONA","AMUR MAPLE",2,0.000734214390602056
"4852","STRATHCONA","APPLE SERVICEBERRY",16,0.00587371512481645
"4853","STRATHCONA","ARBORVITAE SPECIES",1,0.000367107195301028
"4854","STRATHCONA","ARISTOCRAT PEAR",108,0.039647577092511
"4855","STRATHCONA","ARMSTRONG RED MAPLE",13,0.00477239353891336
"4856","STRATHCONA","ASH SPECIES",2,0.000734214390602056
"4857","STRATHCONA","AUSTRIAN PINE",6,0.00220264317180617
"4858","STRATHCONA","AUTUMN APPLAUSE ASH",7,0.0025697503671072
"4859","STRATHCONA","AUTUMN BLAZE RED MAPLE",32,0.0117474302496329
"4860","STRATHCONA","AUTUMN FLAME RED MAPLE",14,0.00513950073421439
"4861","STRATHCONA","AUTUMN HIGAN CHERRY",11,0.00403817914831131
"4862","STRATHCONA","AUTUMN PURPLE ASH",1,0.000367107195301028
"4863","STRATHCONA","BALSAM FIR",1,0.000367107195301028
"4864","STRATHCONA","BASSWOOD",56,0.0205580029368576
"4865","STRATHCONA","BERGESON ASH",11,0.00403817914831131
"4866","STRATHCONA","BIG LEAF LINDEN",7,0.0025697503671072
"4867","STRATHCONA","BIGLEAF MAPLE",8,0.00293685756240822
"4868","STRATHCONA","BLACK CHERRY",1,0.000367107195301028
"4869","STRATHCONA","BLACK COTTONWOOD",2,0.000734214390602056
"4870","STRATHCONA","BLACK LOCUST",4,0.00146842878120411
"4871","STRATHCONA","BLACK SPRUCE",1,0.000367107195301028
"4872","STRATHCONA","BLACK WALNUT",1,0.000367107195301028
"4873","STRATHCONA","BLOODGOOD PLANE TREE",11,0.00403817914831131
"4874","STRATHCONA","BOWHALL RED MAPLE",124,0.0455212922173275
"4875","STRATHCONA","BOXELDER",1,0.000367107195301028
"4876","STRATHCONA","BRANDON ELM",22,0.00807635829662261
"4877","STRATHCONA","CALIFORNIA INCENSE CEDAR",3,0.00110132158590308
"4878","STRATHCONA","CALLERY PEAR",10,0.00367107195301028
"4879","STRATHCONA","CAPITAL PEAR",11,0.00403817914831131
"4880","STRATHCONA","CARDINAL ROYAL MOUNTAIN ASH",5,0.00183553597650514
"4881","STRATHCONA","CASCARA",1,0.000367107195301028
"4882","STRATHCONA","CHANTICLEER PEAR",43,0.0157856093979442
"4883","STRATHCONA","CHERRY, PLUM OR PEACH SPECIES",1,0.000367107195301028
"4884","STRATHCONA","CHINESE KOUSA DOGWOOD",5,0.00183553597650514
"4885","STRATHCONA","CHINESE MAGNOLIA",1,0.000367107195301028
"4886","STRATHCONA","CHINESE REDBUD AVONDALE",10,0.00367107195301028
"4887","STRATHCONA","CHINESE TULIPTREE",1,0.000367107195301028
"4888","STRATHCONA","COLORADO SPRUCE",1,0.000367107195301028
"4889","STRATHCONA","COLUMNAR NORWAY MAPLE",33,0.0121145374449339
"4890","STRATHCONA","COLUMNAR SWEDISH ASPEN",3,0.00110132158590308
"4891","STRATHCONA","COMMOM CHOKECHERRY",2,0.000734214390602056
"4892","STRATHCONA","COMMON CATALPA",2,0.000734214390602056
"4893","STRATHCONA","COMMON FIG",1,0.000367107195301028
"4894","STRATHCONA","COMMON HACKBERRY",1,0.000367107195301028
"4895","STRATHCONA","COMMON HORSECHESTNUT",14,0.00513950073421439
"4896","STRATHCONA","COPPER OR PURPLE BEECH",3,0.00110132158590308
"4897","STRATHCONA","CORNEL DOGWOOD",4,0.00146842878120411
"4898","STRATHCONA","CRIMEAN LINDEN",79,0.0290014684287812
"4899","STRATHCONA","CRIMSON KING NORWAY MAPLE",4,0.00146842878120411
"4900","STRATHCONA","CRIMSON SENTRY NORWAY MAPLE",2,0.000734214390602056
"4901","STRATHCONA","CRIMSON SPIRE OAK",4,0.00146842878120411
"4902","STRATHCONA","CUTLEAF NORWAY MAPLE",1,0.000367107195301028
"4903","STRATHCONA","DAWYCK'S BEECH",7,0.0025697503671072
"4904","STRATHCONA","DEGROOT LINDEN",5,0.00183553597650514
"4905","STRATHCONA","DEODAR CEDAR",7,0.0025697503671072
"4906","STRATHCONA","DOGWOOD SPECIES",1,0.000367107195301028
"4907","STRATHCONA","DOUGLAS FIR",6,0.00220264317180617
"4908","STRATHCONA","DOUGLAS HAWTHORN",5,0.00183553597650514
"4909","STRATHCONA","EASTERN REDBUD",36,0.013215859030837
"4910","STRATHCONA","EDDIES WHITE WONDER DOGWOOD",13,0.00477239353891336
"4911","STRATHCONA","ENGLISH OAK",6,0.00220264317180617
"4912","STRATHCONA","ENGLISH YEW",5,0.00183553597650514
"4913","STRATHCONA","EPAULETTE TREE",1,0.000367107195301028
"4914","STRATHCONA","EUROPEAN ASH",8,0.00293685756240822
"4915","STRATHCONA","EUROPEAN BEECH",144,0.052863436123348
"4916","STRATHCONA","EUROPEAN HORNBEAM",23,0.00844346549192364
"4917","STRATHCONA","EUROPEAN LINDEN",1,0.000367107195301028
"4918","STRATHCONA","EUROPEAN WHITE BIRCH",12,0.00440528634361234
"4919","STRATHCONA","EVELYN HEDGE MAPLE",1,0.000367107195301028
"4920","STRATHCONA","EVERGREEN OAK",1,0.000367107195301028
"4921","STRATHCONA","FAIRVIEW NORWAY MAPLE",25,0.0091776798825257
"4922","STRATHCONA","FALSECYPRESS SPECIES",1,0.000367107195301028
"4923","STRATHCONA","FERNLEAF BEECH",32,0.0117474302496329
"4924","STRATHCONA","FLOWERING ASH",23,0.00844346549192364
"4925","STRATHCONA","FLOWERING DOGWOOD",2,0.000734214390602056
"4926","STRATHCONA","FRAGRANT SNOWBELL",1,0.000367107195301028
"4927","STRATHCONA","FRANZ FONTAINE HORNBEAM",6,0.00220264317180617
"4928","STRATHCONA","FREEMAN'S S.S. MAPLE",11,0.00403817914831131
"4929","STRATHCONA","GIANT DOGWOOD",1,0.000367107195301028
"4930","STRATHCONA","GIANT SEQUOIA",2,0.000734214390602056
"4931","STRATHCONA","GINGER GOLD APPLE",1,0.000367107195301028
"4932","STRATHCONA","GINKGO OR MAIDENHAIR TREE",18,0.0066079295154185
"4933","STRATHCONA","GLOBE HORNBEAM",2,0.000734214390602056
"4934","STRATHCONA","GLOBEHEAD NORWAY MAPLE",13,0.00477239353891336
"4935","STRATHCONA","GOLDEN BEECH",1,0.000367107195301028
"4936","STRATHCONA","GOLDEN CAUCASIAN MAPLE",1,0.000367107195301028
"4937","STRATHCONA","GOLDEN DAWYCK BEECH",33,0.0121145374449339
"4938","STRATHCONA","GOLDEN WHITEBEAM",5,0.00183553597650514
"4939","STRATHCONA","GRAND FIR",1,0.000367107195301028
"4940","STRATHCONA","HEDGE MAPLE",43,0.0157856093979442
"4941","STRATHCONA","HIGAN CHERRY",3,0.00110132158590308
"4942","STRATHCONA","HONEYLOCUST",1,0.000367107195301028
"4943","STRATHCONA","HORNBEAM SPECIES",1,0.000367107195301028
"4944","STRATHCONA","HUANGSHAN MAGNOLIA",2,0.000734214390602056
"4945","STRATHCONA","HUGARIAN OAK",3,0.00110132158590308
"4946","STRATHCONA","INGES RUBY VASE IRONWOOD",23,0.00844346549192364
"4947","STRATHCONA","JAPANESE DOGWOOD",27,0.00991189427312775
"4948","STRATHCONA","JAPANESE FLOWERING CHERRY",5,0.00183553597650514
"4949","STRATHCONA","JAPANESE FLOWERING CRABAPPLE",5,0.00183553597650514
"4950","STRATHCONA","JAPANESE MAPLE",3,0.00110132158590308
"4951","STRATHCONA","JAPANESE SNOWBELL",3,0.00110132158590308
"4952","STRATHCONA","JAPANESE STEWARTIA",10,0.00367107195301028
"4953","STRATHCONA","JAPANESE WALNUT",1,0.000367107195301028
"4954","STRATHCONA","JAPANESE ZELKOVA",1,0.000367107195301028
"4955","STRATHCONA","KATSURA TREE",11,0.00403817914831131
"4956","STRATHCONA","KOBUS MAGNOLIA",14,0.00513950073421439
"4957","STRATHCONA","KWANZAN FLOWERING CHERRY",119,0.0436857562408223
"4958","STRATHCONA","LAVALLEI HYBRID HAWTHORN",3,0.00110132158590308
"4959","STRATHCONA","LAWSON CYPRESS/PORT ORFORD CED",4,0.00146842878120411
"4960","STRATHCONA","LITTLE LEAF LINDEN",3,0.00110132158590308
"4961","STRATHCONA","LITTLE-LEAF LINDEN",7,0.0025697503671072
"4962","STRATHCONA","LOMBARDY POPLAR",18,0.0066079295154185
"4963","STRATHCONA","LONDON PLANE TREE",30,0.0110132158590308
"4964","STRATHCONA","LUCAS COLUMNAR HORNBEAM",4,0.00146842878120411
"4965","STRATHCONA","MAGNOLIA 'BIG DUDE'",1,0.000367107195301028
"4966","STRATHCONA","MAGNOLIA 'DIVA'",1,0.000367107195301028
"4967","STRATHCONA","MAGNOLIA 'GALAXY'",8,0.00293685756240822
"4968","STRATHCONA","MAGNOLIA 'VULCAN'",1,0.000367107195301028
"4969","STRATHCONA","MAGNOLIA 'YELLOW BIRD'",1,0.000367107195301028
"4970","STRATHCONA","MAGNOLIA SPECIES",1,0.000367107195301028
"4971","STRATHCONA","MAGNOLIA WADA'S MEMORY",1,0.000367107195301028
"4972","STRATHCONA","MAPLE SPECIES",7,0.0025697503671072
"4973","STRATHCONA","MAZZARD CHERRY",4,0.00146842878120411
"4974","STRATHCONA","MICHELIA TREE",2,0.000734214390602056
"4975","STRATHCONA","MODESTO ASH",5,0.00183553597650514
"4976","STRATHCONA","MORAINE HONEYLOCUST",3,0.00110132158590308
"4977","STRATHCONA","MOUNTAIN ASH SPECIES",8,0.00293685756240822
"4978","STRATHCONA","NIGHT PURPLE LEAF PLUM",4,0.00146842878120411
"4979","STRATHCONA","NORTHERN WHITE CEDAR",44,0.0161527165932452
"4980","STRATHCONA","NORWAY MAPLE",37,0.013582966226138
"4981","STRATHCONA","NORWAY SPRUCE",2,0.000734214390602056
"4982","STRATHCONA","NORWEGIAN SUNSET MAPLE",1,0.000367107195301028
"4983","STRATHCONA","OCTOBER GLORY RED MAPLE",3,0.00110132158590308
"4984","STRATHCONA","ORIENTAL ARBORVITAE",1,0.000367107195301028
"4985","STRATHCONA","OSAKAZUKI JAPANESE MAPLE",1,0.000367107195301028
"4986","STRATHCONA","PACIFIC SUNSET MAPLE",64,0.0234948604992658
"4987","STRATHCONA","PAPERBARK MAPLE",3,0.00110132158590308
"4988","STRATHCONA","PATMORE ASH",12,0.00440528634361234
"4989","STRATHCONA","PERSIAN IRONWOOD",9,0.00330396475770925
"4990","STRATHCONA","PIN OAK",39,0.0143171806167401
"4991","STRATHCONA","PINK KOUSA DOGWOOD",15,0.00550660792951542
"4992","STRATHCONA","PISSARD PLUM",24,0.00881057268722467
"4993","STRATHCONA","PORTUGUESE LAUREL",2,0.000734214390602056
"4994","STRATHCONA","PRINCETON GOLD MAPLE",7,0.0025697503671072
"4995","STRATHCONA","PURPLE DAWYCK BEECH",2,0.000734214390602056
"4996","STRATHCONA","PURPLE FOUNTAIN BEECH",4,0.00146842878120411
"4997","STRATHCONA","PURPLE PLUM",1,0.000367107195301028
"4998","STRATHCONA","PYRAMIDAL AMERICAN HORNBEAM",38,0.0139500734214391
"4999","STRATHCONA","PYRAMIDAL BEECH",3,0.00110132158590308
"5000","STRATHCONA","PYRAMIDAL ENGLISH OAK",9,0.00330396475770925
"5001","STRATHCONA","PYRAMIDAL EUROPEAN HORNBEAM",133,0.0488252569750367
"5002","STRATHCONA","QUEEN ELIZABETH MAPLE",4,0.00146842878120411
"5003","STRATHCONA","RANCHO SARGENT CHERRY",20,0.00734214390602056
"5004","STRATHCONA","RED CAUCASIAN MAPLE",1,0.000367107195301028
"5005","STRATHCONA","RED JAPANESE MAPLE",1,0.000367107195301028
"5006","STRATHCONA","RED JEWEL CRABAPPLE",1,0.000367107195301028
"5007","STRATHCONA","RED MAPLE",51,0.0187224669603524
"5008","STRATHCONA","RED OAK",91,0.0334067547723935
"5009","STRATHCONA","RED SHINE MAPLE",1,0.000367107195301028
"5010","STRATHCONA","RED SUNSET RED MAPLE",2,0.000734214390602056
"5011","STRATHCONA","REDBUD CRABAPPLE",3,0.00110132158590308
"5012","STRATHCONA","REDSPIRE PEAR",2,0.000734214390602056
"5013","STRATHCONA","ROSTHERN CRABAPPLE",1,0.000367107195301028
"5014","STRATHCONA","ROYAL SPLENDOR CRABAPPLE",13,0.00477239353891336
"5015","STRATHCONA","RUBY RED HORSECHESTNUT",6,0.00220264317180617
"5016","STRATHCONA","SARGENT FLOWERING CHERRY",1,0.000367107195301028
"5017","STRATHCONA","SAWTOOTH OAK",12,0.00440528634361234
"5018","STRATHCONA","SCARLET OAK",6,0.00220264317180617
"5019","STRATHCONA","SCHUBERT CHOKECHERRY",8,0.00293685756240822
"5020","STRATHCONA","SCOTCH PINE",43,0.0157856093979442
"5021","STRATHCONA","SCOTS ELM",33,0.0121145374449339
"5022","STRATHCONA","SHADEMASTER HONEYLOCUST",2,0.000734214390602056
"5023","STRATHCONA","SHIROFUGEN CHERRY",18,0.0066079295154185
"5024","STRATHCONA","SHORE PINE",29,0.0106461086637298
"5025","STRATHCONA","SILK TREE",1,0.000367107195301028
"5026","STRATHCONA","SKYMASTER ENGLISH OAK",4,0.00146842878120411
"5027","STRATHCONA","SKYROCKET ENGLISH OAK",3,0.00110132158590308
"5028","STRATHCONA","SNOWBIRD HAWTHORN",3,0.00110132158590308
"5029","STRATHCONA","SNOWCONE JAPANESE SNOWBELL",2,0.000734214390602056
"5030","STRATHCONA","SOUTHERN BEECH",5,0.00183553597650514
"5031","STRATHCONA","SOUTHERN MAGNOLIA",2,0.000734214390602056
"5032","STRATHCONA","STREET KEEPER HONEYLOCUST",1,0.000367107195301028
"5033","STRATHCONA","SUPERFORM NORWAY MAPLE",3,0.00110132158590308
"5034","STRATHCONA","SYCAMORE MAPLE",17,0.00624082232011747
"5035","STRATHCONA","THORNLESS COCKSPUR HAWTHORN",3,0.00110132158590308
"5036","STRATHCONA","THORNLESS HONEYLOCUST",61,0.0223935389133627
"5037","STRATHCONA","TOBA HAWTHORN",7,0.0025697503671072
"5038","STRATHCONA","TREE LILAC",21,0.00770925110132159
"5039","STRATHCONA","TRICOLOR BEECH",8,0.00293685756240822
"5040","STRATHCONA","TUPELO",10,0.00367107195301028
"5041","STRATHCONA","UKON JAPANESE CHERRY",44,0.0161527165932452
"5042","STRATHCONA","VANDERWOLFS PINE",1,0.000367107195301028
"5043","STRATHCONA","VANESSA PERSIAN IRONWOOD",37,0.013582966226138
"5044","STRATHCONA","VINE MAPLE",2,0.000734214390602056
"5045","STRATHCONA","WASHINGTON HAWTHORN",7,0.0025697503671072
"5046","STRATHCONA","WESTERN HEMLOCK",3,0.00110132158590308
"5047","STRATHCONA","WESTERN RED CEDAR",5,0.00183553597650514
"5048","STRATHCONA","WHITE ASH",11,0.00403817914831131
"5049","STRATHCONA","WHITE BEAM MOUNTAIN ASH",1,0.000367107195301028
"5050","STRATHCONA","WHITE MULBERRY",1,0.000367107195301028
"5051","STRATHCONA","WHITE SPRUCE",2,0.000734214390602056
"5052","STRATHCONA","WILLOW OAK",1,0.000367107195301028
"5053","STRATHCONA","WILLOW SPECIES",1,0.000367107195301028
"5054","STRATHCONA","WORPLESDON SWEETGUM",1,0.000367107195301028
"5055","STRATHCONA","YELLOW BUCKEYE",3,0.00110132158590308
"5056","STRATHCONA","YELLOWWOOD",2,0.000734214390602056
"5057","STRATHCONA","YULAN MAGNOLIA",1,0.000367107195301028
"5058","SUNSET","AKEBONO FLOWERING CHERRY",115,0.0137444723317796
"5059","SUNSET","ALDERLEAFED MOUNTAIN ASH",8,0.000956137205689016
"5060","SUNSET","AMANOGAWA JAPANESE CHERRY",2,0.000239034301422254
"5061","SUNSET","AMERICAN BEECH",4,0.000478068602844508
"5062","SUNSET","AMERICAN FILBERT",1,0.000119517150711127
"5063","SUNSET","AMERICAN HORNBEAM",47,0.00561730608342297
"5064","SUNSET","AMERICAN MOUNTAIN ASH",4,0.000478068602844508
"5065","SUNSET","AMERICAN SWEETGUM",3,0.000358551452133381
"5066","SUNSET","AMUR MAPLE",4,0.000478068602844508
"5067","SUNSET","APPLE SPECIES",2,0.000239034301422254
"5068","SUNSET","ARISTOCRAT PEAR",54,0.00645392613840086
"5069","SUNSET","ARMSTRONG RED MAPLE",155,0.0185251583602247
"5070","SUNSET","ARNOLD TULIPTREE",16,0.00191227441137803
"5071","SUNSET","ASH SPECIES",1,0.000119517150711127
"5072","SUNSET","ATLAS CEDAR",1,0.000119517150711127
"5073","SUNSET","AUSTRIAN PINE",9,0.00107565435640014
"5074","SUNSET","AUTUMN APPLAUSE ASH",148,0.0176885383052468
"5075","SUNSET","AUTUMN BLAZE RED MAPLE",48,0.0057368232341341
"5076","SUNSET","AUTUMN FLAME RED MAPLE",42,0.00501972032986734
"5077","SUNSET","AUTUMN HIGAN CHERRY",1,0.000119517150711127
"5078","SUNSET","AUTUMN PURPLE ASH",1,0.000119517150711127
"5079","SUNSET","AUTUMN SPLENDOR CHESTNUT",1,0.000119517150711127
"5080","SUNSET","BAILEY SELECT CHOKECHERRY",2,0.000239034301422254
"5081","SUNSET","BASSWOOD",21,0.00250986016493367
"5082","SUNSET","BERGESON ASH",13,0.00155372295924465
"5083","SUNSET","BIGLEAF MAPLE",6,0.000717102904266762
"5084","SUNSET","BLACK COTTONWOOD",6,0.000717102904266762
"5085","SUNSET","BLACK LOCUST",1,0.000119517150711127
"5086","SUNSET","BLACK WALNUT",2,0.000239034301422254
"5087","SUNSET","BLOODGOOD JAPANESE MAPLE",1,0.000119517150711127
"5088","SUNSET","BLOODGOOD PLANE TREE",54,0.00645392613840086
"5089","SUNSET","BOWHALL RED MAPLE",215,0.0256961874028923
"5090","SUNSET","BOXELDER",38,0.00454165172702283
"5091","SUNSET","BRANDON ELM",15,0.00179275726066691
"5092","SUNSET","BRANDYWINE RED MAPLE",9,0.00107565435640014
"5093","SUNSET","BUTTERNUT",3,0.000358551452133381
"5094","SUNSET","CALLERY PEAR",3,0.000358551452133381
"5095","SUNSET","CAPITAL PEAR",7,0.000836620054977889
"5096","SUNSET","CARDINAL ROYAL MOUNTAIN ASH",25,0.00298792876777818
"5097","SUNSET","CATALPA SPECIES",1,0.000119517150711127
"5098","SUNSET","CAUCASIAN ASH",32,0.00382454882275607
"5099","SUNSET","CAUCASIAN MAPLE",49,0.00585634038484522
"5100","SUNSET","CHANCELLOR LINDEN",5,0.000597585753555635
"5101","SUNSET","CHANTICLEER PEAR",132,0.0157762638938688
"5102","SUNSET","CHEROKEE SWEETGUM",1,0.000119517150711127
"5103","SUNSET","CHERRY, PLUM OR PEACH SPECIES",6,0.000717102904266762
"5104","SUNSET","CHESTNUT OAK",1,0.000119517150711127
"5105","SUNSET","CHINESE BIRCH",2,0.000239034301422254
"5106","SUNSET","CHINESE CATALPA",1,0.000119517150711127
"5107","SUNSET","CHINESE TULIPTREE",35,0.00418310027488945
"5108","SUNSET","COLORADO SPRUCE",1,0.000119517150711127
"5109","SUNSET","COLUMNAR NORWAY MAPLE",244,0.029162184773515
"5110","SUNSET","COLUMNAR RED MAPLE",3,0.000358551452133381
"5111","SUNSET","COLUMNAR SARGENT CHERRY",18,0.00215130871280029
"5112","SUNSET","COMMOM CHOKECHERRY",6,0.000717102904266762
"5113","SUNSET","COMMOM JUNIPER",1,0.000119517150711127
"5114","SUNSET","COMMON APPLE",22,0.0026293773156448
"5115","SUNSET","COMMON FIG",3,0.000358551452133381
"5116","SUNSET","COMMON HACKBERRY",18,0.00215130871280029
"5117","SUNSET","COMMON HORSECHESTNUT",48,0.0057368232341341
"5118","SUNSET","COMMON LILAC",1,0.000119517150711127
"5119","SUNSET","COMMON PLUM",1,0.000119517150711127
"5120","SUNSET","CONQUEST MAPLE",1,0.000119517150711127
"5121","SUNSET","COPPER OR PURPLE BEECH",12,0.00143420580853352
"5122","SUNSET","CRIMEAN LINDEN",311,0.0371698338711605
"5123","SUNSET","CRIMSON KING NORWAY MAPLE",18,0.00215130871280029
"5124","SUNSET","CRIMSON SENTRY NORWAY MAPLE",1,0.000119517150711127
"5125","SUNSET","CRIMSON SPIRE OAK",3,0.000358551452133381
"5126","SUNSET","CUCUMBER MAGNOLIA",1,0.000119517150711127
"5127","SUNSET","DAWN REDWOOD",27,0.00322696306920043
"5128","SUNSET","DAWYCK'S BEECH",31,0.00370503167204494
"5129","SUNSET","DEBORAH NORWAY MAPLE",10,0.00119517150711127
"5130","SUNSET","DEODAR CEDAR",18,0.00215130871280029
"5131","SUNSET","DOGWOOD SPECIES",1,0.000119517150711127
"5132","SUNSET","DOUGLAS FIR",49,0.00585634038484522
"5133","SUNSET","DOVE OR HANDKERCHIEF TREE",9,0.00107565435640014
"5134","SUNSET","DOWNY HAWTHORN",8,0.000956137205689016
"5135","SUNSET","EASTERN HORNBEAM",2,0.000239034301422254
"5136","SUNSET","EASTERN REDBUD",13,0.00155372295924465
"5137","SUNSET","EDDIES WHITE WONDER DOGWOOD",20,0.00239034301422254
"5138","SUNSET","ELWOOD NORWAY MAPLE",1,0.000119517150711127
"5139","SUNSET","EMERALD QUEEN NORWAY MAPLE",45,0.00537827178200072
"5140","SUNSET","EMPRESS TREE",2,0.000239034301422254
"5141","SUNSET","ENGLISH HAWTHORN",42,0.00501972032986734
"5142","SUNSET","ENGLISH HOLLY",17,0.00203179156208916
"5143","SUNSET","ENGLISH OAK",58,0.00693199474124537
"5144","SUNSET","ENGLISH YEW",1,0.000119517150711127
"5145","SUNSET","EPAULETTE TREE",2,0.000239034301422254
"5146","SUNSET","EUROPEAN ASH",60,0.00717102904266762
"5147","SUNSET","EUROPEAN BEECH",70,0.00836620054977889
"5148","SUNSET","EUROPEAN HORNBEAM",76,0.00908330345404566
"5149","SUNSET","EUROPEAN MOUNTAIN ASH",9,0.00107565435640014
"5150","SUNSET","EUROPEAN WHITE BIRCH",60,0.00717102904266762
